Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.000,30.226,4104040.000,-51.158
-1.900,30.227,4105100.000,-51.162
-1.800,30.227,4105190.000,-51.169
-1.700,30.226,4105630.000,-51.175
-1.600,30.229,4105880.000,-51.176
-1.500,30.229,4105890.000,-51.184
-1.400,30.225,4106440.000,-51.187
-1.300,30.225,4106190.000,-51.177
-1.200,30.227,4105860.000,-51.177
-1.100,30.219,4105810.000,-51.164
-1.000,30.224,4104600.000,-51.166
-0.900,30.231,4104250.000,-51.158
-0.800,30.226,4103790.000,-51.153
-0.700,30.229,4103290.000,-51.144
-0.600,30.215,4103460.000,-51.139
-0.500,30.214,4102960.000,-51.129
-0.400,30.200,4102750.000,-51.137
-0.300,30.210,4102890.000,-51.131
-0.200,30.226,4102860.000,-51.132
-0.100,30.241,4103310.000,-51.136
0.000,30.229,4103310.000,-51.127
0.100,30.229,4103390.000,-51.131
0.200,30.223,4103640.000,-51.140
0.300,30.224,4104120.000,-51.138
0.400,30.221,4103660.000,-51.140
0.500,30.222,4104240.000,-51.145
0.600,30.225,4104280.000,-51.136
0.700,30.230,4103570.000,-51.126
0.800,30.223,4102250.000,-51.115
0.900,30.219,4102500.000,-51.110
1.000,30.230,4103390.000,-51.135
1.100,30.226,4102950.000,-51.133
1.200,30.229,4103670.000,-51.132
1.300,30.225,4104340.000,-51.138
1.400,30.224,4104240.000,-51.137
1.500,30.219,4103310.000,-51.140
1.600,30.212,4103440.000,-51.129
1.700,30.205,4103480.000,-51.129
1.800,30.209,4103080.000,-51.127
1.900,30.211,4103800.000,-51.139
2.000,30.212,4104190.000,-51.137
2.100,30.208,4104020.000,-51.132
2.200,30.210,4104150.000,-51.134
2.300,30.207,4103630.000,-51.136
2.400,30.207,4104130.000,-51.139
2.500,30.204,4105610.000,-51.149
2.600,30.213,4105690.000,-51.156
2.700,30.215,4106210.000,-51.166
2.800,30.208,4106410.000,-51.168
2.900,30.211,4106050.000,-51.164
3.000,30.202,4105630.000,-51.159
#,#,#,#
