Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.000,34.565,2310210.000,-30.016
-1.900,34.567,2310440.000,-30.007
-1.800,34.570,2310840.000,-30.014
-1.700,34.568,2311700.000,-30.023
-1.600,34.562,2311550.000,-30.025
-1.500,34.577,2311280.000,-30.026
-1.400,34.567,2311770.000,-30.029
-1.300,34.565,2312000.000,-30.026
-1.200,34.565,2312020.000,-30.028
-1.100,34.568,2311620.000,-30.019
-1.000,34.571,2311120.000,-30.017
-0.900,34.562,2311670.000,-30.023
-0.800,34.565,2311190.000,-30.018
-0.700,34.562,2310430.000,-30.010
-0.600,34.562,2309020.000,-29.985
-0.500,34.552,2307920.000,-29.971
-0.400,34.559,2308650.000,-29.986
-0.300,34.556,2309370.000,-29.995
-0.200,34.555,2310170.000,-30.005
-0.100,34.539,2310330.000,-29.995
0.000,34.513,2309910.000,-29.994
0.100,34.521,2310340.000,-30.002
0.200,34.513,2310140.000,-29.995
0.300,34.514,2309380.000,-29.992
0.400,34.508,2308680.000,-29.966
0.500,34.500,2307470.000,-29.955
0.600,34.510,2307150.000,-29.960
0.700,34.508,2306730.000,-29.955
0.800,34.501,2306470.000,-29.957
0.900,34.502,2306390.000,-29.944
1.000,34.493,2306090.000,-29.942
1.100,34.490,2306510.000,-29.946
1.200,34.487,2306060.000,-29.944
1.300,34.485,2305540.000,-29.936
1.400,34.492,2304630.000,-29.917
1.500,34.493,2304120.000,-29.919
1.600,34.479,2305560.000,-29.939
1.700,34.468,2306530.000,-29.948
1.800,34.472,2307220.000,-29.955
1.900,34.475,2307030.000,-29.948
2.000,34.486,2306580.000,-29.953
2.100,34.463,2306680.000,-29.952
2.200,34.463,2305930.000,-29.945
2.300,34.465,2305410.000,-29.939
2.400,34.469,2305720.000,-29.931
2.500,34.474,2306470.000,-29.944
2.600,34.462,2308180.000,-29.974
2.700,34.466,2309490.000,-29.991
2.800,34.470,2310250.000,-29.999
2.900,34.460,2310820.000,-29.990
3.000,34.467,2310270.000,-29.985
#,#,#,#
