Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.000,32.814,81947.600,-0.948
-1.900,32.670,81693.400,-0.956
-1.800,33.263,82316.600,-0.965
-1.700,32.958,82149.800,-0.965
-1.600,32.777,81924.900,-0.955
-1.500,32.924,81939.700,-0.964
-1.400,32.865,82588.800,-0.964
-1.300,32.783,81667.400,-0.955
-1.200,32.375,82062.900,-0.953
-1.100,32.469,82271.300,-0.963
-1.000,32.995,82933.300,-0.953
-0.900,32.727,83046.200,-0.964
-0.800,33.067,82794.700,-0.969
-0.700,32.864,82102.100,-0.946
-0.600,33.156,82249.000,-0.940
-0.500,32.547,81627.900,-0.935
-0.400,31.970,82421.300,-0.954
-0.300,32.435,81659.900,-0.944
-0.200,32.697,82034.400,-0.947
-0.100,32.804,83008.600,-0.961
0.000,32.741,82484.200,-0.952
0.100,33.292,81712.500,-0.948
0.200,32.633,81210.800,-0.932
0.300,33.052,82089.900,-0.940
0.400,32.547,82245.300,-0.952
0.500,32.451,82170.500,-0.961
0.600,31.778,82542.600,-0.954
0.700,32.436,83087.000,-0.962
0.800,32.910,82875.400,-0.966
0.900,32.821,83210.500,-0.967
1.000,32.873,83147.200,-0.967
1.100,32.765,83137.100,-0.963
1.200,32.933,81751.900,-0.953
1.300,32.769,82195.300,-0.930
1.400,32.834,82148.800,-0.937
1.500,32.497,82106.500,-0.952
1.600,32.348,82706.300,-0.955
1.700,32.992,82642.900,-0.954
1.800,32.380,82296.600,-0.962
1.900,32.691,82649.000,-0.962
2.000,32.079,82277.900,-0.963
2.100,32.779,82087.600,-0.954
2.200,32.328,82204.500,-0.938
2.300,32.515,82469.500,-0.949
2.400,32.736,82439.800,-0.953
2.500,32.211,82243.500,-0.956
2.600,32.419,81886.900,-0.930
2.700,32.455,82136.900,-0.955
2.800,32.322,82433.900,-0.956
2.900,32.129,82436.100,-0.953
3.000,32.082,82020.600,-0.957
#,#,#,#
