Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.000,-3.080,6707.380,-0.025
-1.900,-70.220,6722.190,-0.021
-1.800,-58.122,6770.090,-0.024
-1.700,-77.114,7459.930,-0.066
-1.600,-81.460,7437.260,-0.015
-1.500,-48.126,7477.210,-0.083
-1.400,-37.140,7512.180,-0.089
-1.300,-57.100,7512.550,-0.086
-1.200,-23.297,7501.770,-0.090
-1.100,-25.941,7480.440,-0.092
-1.000,25.742,7495.780,-0.090
-0.900,29.667,7399.620,0.078
-0.800,31.428,7196.990,-0.087
-0.700,31.365,7212.440,-0.087
-0.600,31.241,7214.320,-0.086
-0.500,33.739,7214.020,-0.090
-0.400,31.558,7244.100,-0.089
-0.300,32.960,7241.570,-0.084
-0.200,-32.085,7227.060,-0.090
-0.100,31.051,7240.600,-0.089
0.000,-37.574,7219.810,-0.091
0.100,-49.046,7202.170,-0.091
0.200,-46.755,7200.510,-0.085
0.300,-55.052,7215.540,-0.088
0.400,-41.771,7214.530,-0.086
0.500,-51.933,7331.410,-0.056
0.600,-39.144,7429.850,-0.015
0.700,-45.681,7476.410,-0.011
0.800,-63.333,7239.740,-0.083
0.900,-33.270,7255.500,-0.093
1.000,-56.160,7397.770,0.016
1.100,31.323,7307.370,-0.059
1.200,-47.847,7462.070,-0.065
1.300,-59.838,7463.530,-0.058
1.400,-32.809,7234.410,-0.086
1.500,-36.740,7522.860,-0.065
1.600,-59.442,7439.260,-0.014
1.700,31.143,7225.840,-0.088
1.800,3.251,7220.120,-0.085
1.900,30.301,7220.870,-0.090
2.000,31.810,7225.810,-0.088
2.100,31.087,7263.550,-0.086
2.200,30.245,7289.260,-0.092
2.300,31.694,7248.220,-0.089
2.400,3.790,7240.920,-0.086
2.500,-35.598,7223.290,-0.088
2.600,-20.014,7226.700,-0.087
2.700,-44.545,7225.980,-0.091
2.800,9.178,7232.700,-0.086
2.900,-5.500,7260.620,-0.089
3.000,21.020,7306.600,-0.091
#,#,#,#
